"k.vec" "diffStat.vec"
0.07 2.33816722742093
0.21 -0.452667668450435
0.03 2.43663312341545
0.07 1.63445135218475
0.11 2.40739822506544
0.04 2.55294234558773
0.11 1.59131485804642
0.1 0.284958358408428
0.08 1.38776512327364
0.17 -0.384102381026773
0.03 1.61428997908303
0.06 2.98072085672813
0.06 2.84065523523996
0.06 0.987671370327685
0.1 0.763313654390754
0.05 1.5320580524196
0.07 1.00026924380401
0.09 1.45351379743865
0.09 1.74516173172487
0.06 3.18409867207515
0.04 1.32897727563596
0.06 1.77460675381748
0.04 2.37971919751852
0.02 4.56841299043068
0.13 0.853791027735094
0.04 2.98282973501742
0.01 1.89710316510118
0.07 0.177855421485445
0.08 1.55986124399622
0.03 3.22915970867404
0.05 1.36639171822034
0.05 2.29452548119246
0.13 -0.317432982826046
0.19 -0.635939506955154
0.1 0.984405856346219
0.07 1.99450125044017
0.12 0.290087287943519
0.04 2.61474737914745
0.08 2.0872384091253
0.16 0.110110571765814
0.13 0.403127175702651
0.1 2.91171430944502
0.04 3.06062136495671
0.08 1.45606107026362
0.12 1.39936872940433
0.08 0.83974521065073
0.09 1.25593539738717
0.04 3.02455266943285
0.06 2.32906695915084
0.07 2.01087848595939
0.09 0.946273172605347
0.06 2.52886216468667
0.06 1.85167918749236
0.07 2.36886344088988
0.1 2.11495182055736
0.04 2.06418401413125
0.06 1.68316376636514
0.05 3.28127899280818
0.03 2.08848673517788
0.07 1.89852436568744
0.08 1.67255729290384
0.02 3.3685844527473
0.16 0.14344765863598
0.12 0.795453035928145
0.03 4.44824513225807
0.11 -0.879928511097716
0.02 4.19141947765897
0.04 1.33039465579054
0.06 2.22201750827143
0.11 2.0711505713061
0.08 2.12183432823517
0.03 4.69780241557932
0.33 -2.94840669044122
0.07 1.63024123646954
0.08 0.86316827730223
0.09 2.51303984686948
0.13 0.996208124924452
0.07 1.98137902271529
0.1 1.76725815347428
0.07 3.12884854417639
0.06 3.26052163236384
0.09 1.74212257832065
0.04 3.42047833141212
0.08 1.58822221859864
0.1 1.70941777289411
0.04 3.21160195976462
0.07 2.60292218797912
0.09 2.21512258419064
0.09 0.666737916971638
0.06 2.52002837152651
0.15 0.642130516498255
0.09 2.22774242514914
0.12 1.17594319879818
0.06 3.09381614074667
0.05 2.50283356362703
0.06 1.91659691776621
0.12 0.0856884622290803
0.05 2.94930449188684
0.03 2.52496914480119
0.12 1.79610814333218
0.04 2.52355749529414
0.03 2.95300171464854
0.1 2.36879944865918
0.05 1.06627293178388
0.06 2.13333478271041
0.03 2.92874483878212
0.03 4.30446891649731
0.1 0.942452740921853
0.03 2.40358543424531
0.02 3.25535927405152
0.09 1.48515174731758
0.09 2.85512703045703
0.07 1.40892840458436
0.05 3.478442876022
0.06 2.3196390888639
0.19 -0.390033601215398
0.07 1.32375856595631
0.09 1.70518855502048
0.06 3.7972875083551
0.06 2.88152143785037
0.12 1.04214786081054
0.12 1.64921827574938
0.06 1.31022659693338
0.07 1.39363330633949
0.07 1.35036023176848
0.02 2.78846049758007
0.05 0.668984330801532
0.01 2.0810703221723
0.11 0.355157835484705
0.08 2.55084874902518
0.06 -0.213827651109301
0.06 3.34054057397462
0.18 0.391259004677878
0.09 1.72457342538253
0.05 2.66130506985835
0.06 2.06777139948205
0.23 -1.46860641280429
0.12 0.424990551119365
0.11 2.01446969174187
0.02 2.96042863384125
0.08 2.76140037996588
0.05 1.10926806994992
0.06 1.47404957284535
0.15 0.195577448957251
0.1 1.1743338419515
0.06 3.15085518578123
0.07 0.420410808638777
0.28 -1.02122240137213
0.09 1.22870336034722
0.03 2.3803543442859
0.05 2.10702060438243
0.05 1.86073265547432
0.16 -0.60769027997948
0.07 1.97171237544813
0.08 0.953560646041612
0.13 0.392333501088861
0.08 1.02712496832312
0.1 1.34565250482649
0.06 2.69083987209552
0.06 2.24789424717165
0.03 2.9960484286423
0.11 1.03959390223013
0.07 1.5865460041975
0.03 3.05977513933882
0.13 1.04369800096612
0.1 0.670947077578927
0.05 0.546777317217856
0.07 2.19479788763446
0.16 0.201435125835968
0.07 0.849670692164446
0.2 -0.81602701565168
0.05 0.499440258443528
0.08 1.94721672260149
0.09 1.82359614929492
0.06 2.24280734238508
0.07 3.01449060748645
0.07 2.90916130597253
0.06 2.73626384970434
0.05 3.01189080372583
0.05 1.13456505834218
0.11 0.656131443510339
0.08 1.8606629325961
0.08 1.94029314528308
0.03 3.67382452785548
0.1 1.80851881565601
0.05 1.36384826582705
0.01 3.47993666481025
0.12 -0.36313585194776
0.11 2.67949510021138
0.1 0.721314693786187
0.03 2.14188968435767
0.07 1.90274307737394
0.04 2.12004254577562
0.08 2.16927453866496
0.06 1.76886464499719
0.05 1.57181919516556
0.04 4.00077611622095
0.07 2.62119626782919
0.08 2.09643991883499
0.1 0.563909087994563
0.03 2.51126334613666
0.07 1.14298719998844
0.1 2.16615706641123
0.08 1.22181798734565
0.06 1.97539336137518
0.08 0.786387151543215
0.02 3.76849673518829
0.17 1.8297585056004
0.08 1.77010628529433
0.09 1.23615320213004
0.11 0.581102940786127
0.06 0.419696387913964
0.03 2.76725710173668
0.07 2.09141414095536
0.21 -1.41700097673158
0.12 1.26142249239258
0.03 3.19732118613172
0.16 -0.47413849451167
0.14 0.938852939168082
0.07 0.974995178001853
0.06 2.06374466448765
0.07 2.4571755845776
0.08 3.32162752692548
0.03 2.11257360183438
0.07 2.62679702067719
0.06 1.84758368472766
0.17 0.398973411354773
0.08 2.42595597196801
0.05 1.81105558229385
0.02 3.69603365233955
0.07 3.07825456739188
0.07 2.29182061556054
0.06 2.9434229373101
0.05 3.30419107672201
0.05 2.4680752761706
0.05 2.71603179861647
0.06 1.17101866235815
0.07 1.48072864253602
0.06 1.86761898358382
0.14 1.04457670025332
0.11 0.0911383080255841
0.11 -0.0837027928615844
0.05 3.05766339572577
0.03 2.20558678670864
0.06 2.22506430253902
0.18 1.78703175276012
0.06 4.00365958703406
0.06 2.27904604711886
0.04 2.81778708629049
0.09 2.40691971599708
0.12 0.356691738805627
0.13 0.240584044404649
0.2 -1.12166537076286
0.08 0.790923914167363
0.05 2.53541420502386
0.1 1.07477816781926
0.06 2.40470577583649
0.07 1.33438700689979
0.04 2.25023999222532
0.1 1.24316273916133
0.1 1.48119569030932
0.01 2.46626439155263
0.15 -0.300724324858286
0.03 4.05001957040534
0.03 2.14769960584035
0.07 0.520670397308702
0.11 1.57928240845926
0.1 2.73879297547881
0.16 0.358481611049344
0.03 3.70677766134145
0.13 1.63931094128616
0.06 1.50460443034201
0.09 0.480893972836008
0.07 1.4964363474027
0.03 2.08038837511679
0.09 1.37987688695515
0.08 1.97142488796395
0.07 3.17457242567236
0.1 1.16084580789293
0.12 0.648541200863157
0.07 1.91814896813763
0.09 1.46010690741644
0.12 2.01856328429073
0.08 2.84117194862515
0.07 1.97028257889058
0.03 2.42835615817316
0.05 3.24029435681558
0.06 3.16908628577486
0.07 2.50397205226871
0.04 1.71256007795378
0.05 3.12503670846418
0.01 3.27015198553001
0.07 1.62509893542356
0.07 2.25354084519986
0.03 2.09903303684016
0.09 2.88426450779912
0.1 0.589382771352178
0.04 0.627818224303967
0.13 0.86782729374025
0.08 1.24370428535246
0.05 3.44910673623238
0.07 2.20333177690746
0.06 3.56592694114233
0.01 4.22058083269907
0.04 3.42831785722665
0.06 2.43322338813793
0.07 1.59060043732161
0.05 3.15509968538159
0.07 0.2801159612496
0.05 2.06588697155417
0.05 0.484578779194737
0.09 1.26681312149799
0.15 -0.158391277165965
0.05 0.572635909067584
0.05 1.44761696113518
0.09 0.632148683617207
0.06 1.62319922576894
0.05 2.63213893927864
0.1 1.31686459698345
0.03 2.65675493572331
0.04 1.01246692706148
0.04 3.09712367947666
0.02 3.32931614568851
0.08 2.89195885720968
0.1 1.12948579441897
0.04 1.12494521136314
0.11 1.19114278625096
0.13 1.27630498401563
0.11 1.6036405257653
0.05 2.39090064594819
0.05 1.91555011948493
0.03 3.48253455835503
0.02 3.65406621029637
0.07 1.37923314421648
0.1 1.57703408441352
0.16 0.570333143870358
0.11 -0.188381665881391
0.02 3.4991018603505
0.16 0.1158249824564
0.04 2.59201676573859
0.06 1.6339136264253
0.06 2.82758840377449
0.08 2.20565459937103
0.02 1.12742085109404
0.14 1.40316623849773
0.07 2.01917550846801
0.04 2.37092074335144
0.18 -0.21458123125887
0.12 1.75184844227891
0.06 2.4208356384042
0.03 3.00516875417872
0.02 4.13812159035047
0.08 2.05650399133951
0.06 1.88485295090806
0.11 1.30652937417167
0.04 2.66517707736957
0.08 1.69607491523951
0.06 1.63781142185038
0.02 4.16451981817549
0.13 1.84578139608097
0.12 1.71087431247344
0.05 2.62198423186391
0.07 1.78161724595669
0.23 -0.625253759536422
0.1 0.0833551335783864
0.28 -2.54898246814779
0.07 1.8679016955284
0.08 0.424661993994585
0.15 0.782490311226051
0.09 2.51974470447401
0.16 -0.124243303670978
0.09 0.767777828812917
0.03 1.92890921397419
0.05 3.52317535549611
0.11 1.59610758959337
0.08 1.75719513641996
0.05 2.39029033198675
0.04 2.96795392914981
0.07 1.82043951761643
0.12 1.9109455441984
0.06 2.38719100678352
0.12 0.700370132189354
0.03 1.41405255857984
0.02 2.09231958326434
0.14 0.751808424375913
0.07 2.60289640006526
0.02 0.926213040943243
0.04 1.9548814636665
0.09 1.87710416034601
0.03 2.99134356702408
0.11 0.843771945645132
0.12 1.07895485475724
0.01 3.09848852869558
0.07 2.34317008271046
0.1 2.13386009206689
0.01 2.75407661242863
0.01 2.74446345120503
0.03 3.34897990756345
0.23 -0.649183033385985
0.05 1.95757009246376
0.12 0.85796389424139
0.05 1.26996020209727
0.09 0.256431195027781
0.07 1.53319463084543
0.08 0.240283185409574
0.1 1.76962491090221
0.05 3.804434580927
0.06 1.80182446423861
0.06 2.15674447785102
0 3.32240020923347
0.11 1.95011165470966
0.03 3.19378537660865
0.03 2.93801989180172
0.09 1.78829536053944
0.1 1.2906984603832
0.05 1.79588273786286
0.15 -0.0893102314650323
0.05 2.68714551465758
0.04 3.0073912903106
0.07 1.39760273485864
0.07 3.26098008416586
0.07 2.50182783498635
0.03 3.86591201246986
0.08 1.95684421044389
0.08 2.40661694678616
0.05 1.63293750613017
0.08 2.52930628986988
0.03 3.09192693727918
0.15 1.55530824453742
0.07 1.76170324580648
0.07 2.66776064429553
0.17 0.232180049808884
